datetime,Datetime,Temp,pH ,mV[pH],ORP[mV],EC,EC Abs,RES[KOhm-cm],TDS [ppt],Sal.[psu],Sigma T[sT],Press.[psi],D.O.[%],D.O.[mg/L]
2021-11-17 22:43:10,11/17/2021 11:05:47 p. m.,16.54,5.43,105,252,656,550,1.5,0.328,0.32,0,10.807,60.8,4.32
2021-11-17 22:43:15,11/17/2021 11:05:52 p. m.,16.54,5.43,105,252,656,550,1.5,0.328,0.32,0,10.807,60.5,4.3
2021-11-17 22:43:20,11/17/2021 11:05:57 p. m.,16.54,5.43,105,252,656,550,1.5,0.328,0.32,0,10.807,60.2,4.28
2021-11-17 22:43:25,11/17/2021 11:06:02 p. m.,16.54,5.43,105,252.1,656,550,1.5,0.328,0.32,0,10.806,60.2,4.28
2021-11-17 22:43:30,11/17/2021 11:06:07 p. m.,16.54,5.43,105,252.1,656,550,1.5,0.328,0.32,0,10.809,60,4.27
2021-11-17 22:43:35,11/17/2021 11:06:12 p. m.,16.54,5.43,105,252.1,656,550,1.5,0.328,0.32,0,10.809,59.8,4.26
2021-11-17 22:43:40,11/17/2021 11:06:17 p. m.,16.54,5.43,105,252.1,656,550,1.5,0.328,0.32,0,10.81,59.7,4.25
2021-11-17 22:43:45,11/17/2021 11:06:22 p. m.,16.54,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.81,59.7,4.24
2021-11-17 22:43:50,11/17/2021 11:06:27 p. m.,16.54,5.43,105,252.1,656,550,1.5,0.328,0.32,0,10.81,59.6,4.24
2021-11-17 22:43:55,11/17/2021 11:06:32 p. m.,16.54,5.43,105,252.1,656,550,1.5,0.328,0.32,0,10.81,59.2,4.21
2021-11-17 22:44:00,11/17/2021 11:06:37 p. m.,16.54,5.43,105,252.1,656,550,1.5,0.328,0.32,0,10.808,58.9,4.19
2021-11-17 22:44:05,11/17/2021 11:06:42 p. m.,16.54,5.43,104.9,252.1,656,550,1.5,0.328,0.32,0,10.81,58.7,4.17
2021-11-17 22:44:10,11/17/2021 11:06:47 p. m.,16.54,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.809,59.9,4.26
2021-11-17 22:44:15,11/17/2021 11:06:52 p. m.,16.54,5.43,105,252.1,656,550,1.5,0.328,0.32,0,10.808,60.7,4.32
2021-11-17 22:44:20,11/17/2021 11:06:57 p. m.,16.54,5.43,105,252.2,656,550,1.5,0.328,0.32,0,10.808,61.2,4.35
2021-11-17 22:44:25,11/17/2021 11:07:02 p. m.,16.54,5.43,105.1,252.2,656,550,1.5,0.328,0.32,0,10.809,61.5,4.38
2021-11-17 22:44:30,11/17/2021 11:07:07 p. m.,16.54,5.43,105.1,252.2,656,550,1.5,0.328,0.32,0,10.809,61.5,4.38
2021-11-17 22:44:35,11/17/2021 11:07:12 p. m.,16.54,5.43,105.1,252.2,656,550,1.5,0.328,0.32,0,10.809,61.7,4.39
2021-11-17 22:44:40,11/17/2021 11:07:17 p. m.,16.54,5.43,105.1,252.2,656,550,1.5,0.328,0.32,0,10.809,62,4.41
2021-11-17 22:44:45,11/17/2021 11:07:22 p. m.,16.54,5.43,105.1,252.2,656,550,1.5,0.328,0.32,0,10.808,62.6,4.45
2021-11-17 22:44:50,11/17/2021 11:07:27 p. m.,16.54,5.43,105.1,252.2,656,550,1.5,0.328,0.32,0,10.807,62.8,4.46
2021-11-17 22:44:55,11/17/2021 11:07:32 p. m.,16.53,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.806,62.5,4.44
2021-11-17 22:45:00,11/17/2021 11:07:37 p. m.,16.54,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.809,61.9,4.4
2021-11-17 22:45:05,11/17/2021 11:07:42 p. m.,16.53,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.807,61.8,4.4
2021-11-17 22:45:10,11/17/2021 11:07:47 p. m.,16.53,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.807,61.7,4.39
2021-11-17 22:45:15,11/17/2021 11:07:52 p. m.,16.53,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.805,61.3,4.36
2021-11-17 22:45:20,11/17/2021 11:07:57 p. m.,16.53,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.806,61.2,4.35
2021-11-17 22:45:25,11/17/2021 11:08:02 p. m.,16.53,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.805,61,4.34
2021-11-17 22:45:30,11/17/2021 11:08:07 p. m.,16.53,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.805,61.7,4.39
2021-11-17 22:45:35,11/17/2021 11:08:12 p. m.,16.53,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.806,62,4.41
2021-11-17 22:45:40,11/17/2021 11:08:17 p. m.,16.53,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.806,61.7,4.39
2021-11-17 22:45:45,11/17/2021 11:08:22 p. m.,16.53,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.806,61.2,4.35
2021-11-17 22:45:50,11/17/2021 11:08:27 p. m.,16.53,5.43,105.2,252.2,656,550,1.5,0.328,0.32,0,10.807,61.1,4.34
2021-11-17 22:45:55,11/17/2021 11:08:32 p. m.,16.53,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.807,60.7,4.32
2021-11-17 22:46:00,11/17/2021 11:08:37 p. m.,16.53,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.805,60.2,4.28
2021-11-17 22:46:05,11/17/2021 11:08:42 p. m.,16.53,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.805,60,4.26
2021-11-17 22:46:10,11/17/2021 11:08:47 p. m.,16.53,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.806,60,4.27
2021-11-17 22:46:15,11/17/2021 11:08:52 p. m.,16.53,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.805,59.9,4.26
2021-11-17 22:46:20,11/17/2021 11:08:57 p. m.,16.53,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.804,59.7,4.24
2021-11-17 22:46:25,11/17/2021 11:09:02 p. m.,16.53,5.43,105.1,252.2,656,550,1.5,0.328,0.32,0,10.805,59.8,4.25
2021-11-17 22:46:30,11/17/2021 11:09:07 p. m.,16.53,5.43,105.1,252.2,656,550,1.5,0.328,0.32,0,10.806,59.9,4.26
2021-11-17 22:46:35,11/17/2021 11:09:12 p. m.,16.53,5.43,105.1,252.2,656,550,1.5,0.328,0.32,0,10.805,60.4,4.29
2021-11-17 22:46:40,11/17/2021 11:09:17 p. m.,16.52,5.43,105.1,252.2,656,550,1.5,0.328,0.32,0,10.805,60.7,4.31
2021-11-17 22:46:45,11/17/2021 11:09:22 p. m.,16.52,5.43,105.2,252.2,656,550,1.5,0.328,0.32,0,10.804,60.7,4.32
2021-11-17 22:46:50,11/17/2021 11:09:27 p. m.,16.52,5.43,105.2,252.2,656,550,1.5,0.328,0.32,0,10.807,60.7,4.32
2021-11-17 22:46:55,11/17/2021 11:09:32 p. m.,16.52,5.43,105.2,252.2,656,550,1.5,0.328,0.32,0,10.806,60.6,4.31
2021-11-17 22:47:00,11/17/2021 11:09:37 p. m.,16.52,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.804,61.2,4.35
2021-11-17 22:47:05,11/17/2021 11:09:42 p. m.,16.52,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.804,61.7,4.39
2021-11-17 22:47:10,11/17/2021 11:09:47 p. m.,16.52,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.806,62.2,4.43
2021-11-17 22:47:15,11/17/2021 11:09:52 p. m.,16.52,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.806,61.9,4.4
2021-11-17 22:47:20,11/17/2021 11:09:57 p. m.,16.52,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.806,61.4,4.37
2021-11-17 22:47:25,11/17/2021 11:10:02 p. m.,16.52,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.807,61,4.34
2021-11-17 22:47:30,11/17/2021 11:10:07 p. m.,16.52,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.808,60.7,4.32
2021-11-17 22:47:35,11/17/2021 11:10:12 p. m.,16.52,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.808,60.9,4.33
2021-11-17 22:47:40,11/17/2021 11:10:17 p. m.,16.52,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.807,61,4.34
2021-11-17 22:47:45,11/17/2021 11:10:22 p. m.,16.52,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.805,60.9,4.33
2021-11-17 22:47:50,11/17/2021 11:10:27 p. m.,16.52,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.805,60.8,4.32
2021-11-17 22:47:55,11/17/2021 11:10:32 p. m.,16.52,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.805,60.7,4.32
2021-11-17 22:48:00,11/17/2021 11:10:37 p. m.,16.52,5.43,105.3,252.1,656,550,1.5,0.328,0.32,0,10.806,60.8,4.32
2021-11-17 22:48:05,11/17/2021 11:10:42 p. m.,16.52,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.804,61.1,4.35
2021-11-17 22:48:10,11/17/2021 11:10:47 p. m.,16.52,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.803,61.3,4.36
2021-11-17 22:48:15,11/17/2021 11:10:52 p. m.,16.52,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.804,61.6,4.38
2021-11-17 22:48:20,11/17/2021 11:10:57 p. m.,16.52,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.803,61.3,4.36
2021-11-17 22:48:25,11/17/2021 11:11:02 p. m.,16.52,5.43,105.2,252.1,656,550,1.5,0.328,0.32,0,10.807,61,4.34
2021-11-17 22:48:30,11/17/2021 11:11:07 p. m.,16.52,5.43,105.1,252.1,656,550,1.5,0.328,0.32,0,10.807,61.1,4.35
2021-11-17 22:48:35,11/17/2021 11:11:12 p. m.,16.52,5.43,105.3,252.2,656,550,1.5,0.328,0.32,0,10.807,61.4,4.37
2021-11-17 22:48:40,11/17/2021 11:11:17 p. m.,16.52,5.43,105.2,252.2,656,550,1.5,0.328,0.32,0,10.808,61.6,4.38
2021-11-17 22:48:45,11/17/2021 11:11:22 p. m.,16.52,5.43,105.2,252.2,656,550,1.5,0.328,0.32,0,10.805,61.5,4.38
2021-11-17 22:48:50,11/17/2021 11:11:27 p. m.,16.51,5.43,105.2,252.2,656,550,1.5,0.328,0.32,0,10.805,61.3,4.36
2021-11-17 22:48:55,11/17/2021 11:11:32 p. m.,16.51,5.43,105.2,252.2,656,550,1.5,0.328,0.32,0,10.807,61.1,4.35
2021-11-17 22:49:00,11/17/2021 11:11:37 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.807,61,4.34
2021-11-17 22:49:05,11/17/2021 11:11:42 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.805,61.3,4.36
2021-11-17 22:49:10,11/17/2021 11:11:47 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.807,61.7,4.39
2021-11-17 22:49:15,11/17/2021 11:11:52 p. m.,16.51,5.43,105.2,252.2,656,550,1.5,0.328,0.32,0,10.808,61.5,4.37
2021-11-17 22:49:20,11/17/2021 11:11:57 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.806,61.3,4.36
2021-11-17 22:49:25,11/17/2021 11:12:02 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.806,61.5,4.37
2021-11-17 22:49:30,11/17/2021 11:12:07 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.807,62.1,4.42
2021-11-17 22:49:35,11/17/2021 11:12:12 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.809,61.9,4.41
2021-11-17 22:49:40,11/17/2021 11:12:17 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.809,61.5,4.38
2021-11-17 22:49:45,11/17/2021 11:12:22 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.808,61.1,4.35
2021-11-17 22:49:50,11/17/2021 11:12:27 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.807,60.8,4.32
2021-11-17 22:49:55,11/17/2021 11:12:32 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.808,60.5,4.31
2021-11-17 22:50:00,11/17/2021 11:12:37 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.809,60.5,4.3
2021-11-17 22:50:05,11/17/2021 11:12:42 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.808,60.8,4.32
2021-11-17 22:50:10,11/17/2021 11:12:47 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.808,60.7,4.32
2021-11-17 22:50:15,11/17/2021 11:12:52 p. m.,16.51,5.43,105.2,252.3,656,550,1.5,0.328,0.32,0,10.809,60.5,4.31
2021-11-17 22:50:20,11/17/2021 11:12:57 p. m.,16.51,5.43,105.3,252.4,656,550,1.5,0.328,0.32,0,10.809,61.1,4.35
2021-11-17 22:50:25,11/17/2021 11:13:02 p. m.,16.5,5.43,105.3,252.4,656,550,1.5,0.328,0.32,0,10.808,62.1,4.42
2021-11-17 22:50:30,11/17/2021 11:13:07 p. m.,16.5,5.43,105.3,252.4,656,550,1.5,0.328,0.32,0,10.807,61.8,4.4
2021-11-17 22:50:35,11/17/2021 11:13:12 p. m.,16.5,5.43,105.3,252.4,656,550,1.5,0.328,0.32,0,10.806,61.4,4.37
2021-11-17 22:50:40,11/17/2021 11:13:17 p. m.,16.5,5.42,105.4,252.4,656,550,1.5,0.328,0.32,0,10.807,60.9,4.34
2021-11-17 22:50:45,11/17/2021 11:13:22 p. m.,16.5,5.43,105.3,252.5,656,550,1.5,0.328,0.32,0,10.807,60.6,4.31
2021-11-17 22:50:50,11/17/2021 11:13:27 p. m.,16.5,5.43,105.2,252.5,656,550,1.5,0.328,0.32,0,10.808,60.5,4.31
2021-11-17 22:50:55,11/17/2021 11:13:32 p. m.,16.5,5.43,105.3,252.5,656,550,1.5,0.328,0.32,0,10.808,61.4,4.37
2021-11-17 22:51:00,11/17/2021 11:13:37 p. m.,16.5,5.43,105.3,252.5,656,550,1.5,0.328,0.32,0,10.805,62.9,4.48
2021-11-17 22:51:05,11/17/2021 11:13:42 p. m.,16.5,5.42,105.3,252.5,656,550,1.5,0.328,0.32,0,10.807,63.2,4.5
2021-11-17 22:51:10,11/17/2021 11:13:47 p. m.,16.5,5.42,105.3,252.5,656,550,1.5,0.328,0.32,0,10.808,62.9,4.48
2021-11-17 22:51:15,11/17/2021 11:13:52 p. m.,16.49,5.43,105.3,252.5,656,550,1.5,0.328,0.32,0,10.807,62.5,4.45
2021-11-17 22:51:20,11/17/2021 11:13:57 p. m.,16.49,5.43,105.3,252.5,656,550,1.5,0.328,0.32,0,10.806,62.4,4.44
2021-11-17 22:51:25,11/17/2021 11:14:02 p. m.,16.49,5.43,105.3,252.5,656,550,1.5,0.328,0.32,0,10.806,62,4.41
2021-11-17 22:51:30,11/17/2021 11:14:07 p. m.,16.5,5.43,105.2,252.5,656,550,1.5,0.328,0.32,0,10.806,61.5,4.38
2021-11-17 22:51:35,11/17/2021 11:14:12 p. m.,16.49,5.43,105.3,252.5,656,550,1.5,0.328,0.32,0,10.803,61.5,4.37
2021-11-17 22:51:40,11/17/2021 11:14:17 p. m.,16.49,5.43,105.3,252.5,656,550,1.5,0.328,0.32,0,10.804,61.4,4.37
2021-11-17 22:51:45,11/17/2021 11:14:22 p. m.,16.49,5.43,105.3,252.5,656,550,1.5,0.328,0.32,0,10.804,61.8,4.4
2021-11-17 22:51:50,11/17/2021 11:14:27 p. m.,16.49,5.42,105.4,252.5,656,550,1.5,0.328,0.32,0,10.805,61.8,4.4
2021-11-17 22:51:55,11/17/2021 11:14:32 p. m.,16.49,5.42,105.4,252.5,656,550,1.5,0.328,0.32,0,10.808,61.7,4.39
2021-11-17 22:52:00,11/17/2021 11:14:37 p. m.,16.49,5.42,105.3,252.5,656,550,1.5,0.328,0.32,0,10.808,62,4.41
2021-11-17 22:52:05,11/17/2021 11:14:42 p. m.,16.49,5.43,105.3,252.5,656,550,1.5,0.328,0.32,0,10.808,62.2,4.43
2021-11-17 22:52:10,11/17/2021 11:14:47 p. m.,16.49,5.42,105.3,252.5,656,550,1.5,0.328,0.32,0,10.807,61.9,4.41
2021-11-17 22:52:15,11/17/2021 11:14:52 p. m.,16.48,5.42,105.3,252.5,656,550,1.5,0.328,0.32,0,10.806,61.4,4.37
2021-11-17 22:52:20,11/17/2021 11:14:57 p. m.,16.48,5.42,105.3,252.5,656,550,1.5,0.328,0.32,0,10.805,61,4.35
2021-11-17 22:52:25,11/17/2021 11:15:02 p. m.,16.48,5.42,105.3,252.5,656,550,1.5,0.328,0.32,0,10.807,60.9,4.33
2021-11-17 22:52:30,11/17/2021 11:15:07 p. m.,16.48,5.42,105.3,252.5,656,550,1.5,0.328,0.32,0,10.806,60.7,4.32
2021-11-17 22:52:35,11/17/2021 11:15:12 p. m.,16.48,5.42,105.3,252.5,656,550,1.5,0.328,0.32,0,10.806,60.4,4.3
2021-11-17 22:52:40,11/17/2021 11:15:17 p. m.,16.49,5.42,105.3,252.5,656,550,1.5,0.328,0.32,0,10.807,62.9,4.48
2021-11-17 22:52:45,11/17/2021 11:15:22 p. m.,16.49,5.42,105.3,252.5,656,550,1.5,0.328,0.32,0,10.806,63,4.48
2021-11-17 22:52:50,11/17/2021 11:15:27 p. m.,16.49,5.42,105.4,252.5,656,550,1.5,0.328,0.32,0,10.805,62.6,4.45
2021-11-17 22:52:55,11/17/2021 11:15:32 p. m.,16.49,5.42,105.4,252.5,656,550,1.5,0.328,0.32,0,10.805,62,4.41
2021-11-17 22:53:00,11/17/2021 11:15:37 p. m.,16.48,5.42,105.4,252.5,656,550,1.5,0.328,0.32,0,10.804,62.3,4.43
2021-11-17 22:53:05,11/17/2021 11:15:42 p. m.,16.48,5.42,105.4,252.6,656,550,1.5,0.328,0.32,0,10.804,62.1,4.42
2021-11-17 22:53:10,11/17/2021 11:15:47 p. m.,16.48,5.42,105.4,252.6,656,550,1.5,0.328,0.32,0,10.805,62,4.42
2021-11-17 22:53:15,11/17/2021 11:15:52 p. m.,16.48,5.42,105.4,252.6,656,550,1.5,0.328,0.32,0,10.806,61.7,4.39
2021-11-17 22:53:20,11/17/2021 11:15:57 p. m.,16.48,5.42,105.4,252.6,656,550,1.5,0.328,0.32,0,10.808,61.3,4.36
2021-11-17 22:53:25,11/17/2021 11:16:02 p. m.,16.48,5.42,105.4,252.6,656,550,1.5,0.328,0.32,0,10.806,60.9,4.33
2021-11-17 22:53:30,11/17/2021 11:16:07 p. m.,16.48,5.42,105.4,252.6,656,550,1.5,0.328,0.32,0,10.809,60.5,4.31
2021-11-17 22:53:35,11/17/2021 11:16:12 p. m.,16.48,5.42,105.4,252.6,656,550,1.5,0.328,0.32,0,10.805,60.3,4.29
2021-11-17 22:53:40,11/17/2021 11:16:17 p. m.,16.48,5.42,105.4,252.7,656,550,1.5,0.328,0.32,0,10.804,60.1,4.28
2021-11-17 22:53:45,11/17/2021 11:16:22 p. m.,16.48,5.42,105.4,252.7,656,550,1.5,0.328,0.32,0,10.805,60,4.27
2021-11-17 22:53:50,11/17/2021 11:16:27 p. m.,16.48,5.42,105.4,252.7,656,550,1.5,0.328,0.32,0,10.804,59.8,4.26
2021-11-17 22:53:55,11/17/2021 11:16:32 p. m.,16.48,5.42,105.4,252.7,656,550,1.5,0.328,0.32,0,10.807,59.6,4.24
2021-11-17 22:54:00,11/17/2021 11:16:37 p. m.,16.48,5.42,105.3,252.7,656,550,1.5,0.328,0.32,0,10.805,59.4,4.23
2021-11-17 22:54:05,11/17/2021 11:16:42 p. m.,16.48,5.42,105.3,252.7,656,550,1.5,0.328,0.32,0,10.805,59.5,4.23
2021-11-17 22:54:10,11/17/2021 11:16:47 p. m.,16.48,5.42,105.3,252.7,656,550,1.5,0.328,0.32,0,10.804,59.8,4.26
2021-11-17 22:54:15,11/17/2021 11:16:52 p. m.,16.48,5.42,105.4,252.7,656,550,1.5,0.328,0.32,0,10.804,60.5,4.31
2021-11-17 22:54:20,11/17/2021 11:16:57 p. m.,16.48,5.42,105.3,252.7,656,550,1.5,0.328,0.32,0,10.804,60.7,4.32
2021-11-17 22:54:25,11/17/2021 11:17:02 p. m.,16.48,5.42,105.4,252.7,656,550,1.5,0.328,0.32,0,10.804,60.5,4.31
2021-11-17 22:54:30,11/17/2021 11:17:07 p. m.,16.48,5.42,105.4,252.7,656,550,1.5,0.328,0.32,0,10.805,60.7,4.32
2021-11-17 22:54:35,11/17/2021 11:17:12 p. m.,16.48,5.42,105.4,252.7,656,550,1.5,0.328,0.32,0,10.806,61.1,4.35
2021-11-17 22:54:40,11/17/2021 11:17:17 p. m.,16.48,5.42,105.4,252.8,656,550,1.5,0.328,0.32,0,10.808,61.3,4.37
2021-11-17 22:54:45,11/17/2021 11:17:22 p. m.,16.47,5.42,105.4,252.8,656,550,1.5,0.328,0.32,0,10.807,61.7,4.39
2021-11-17 22:54:50,11/17/2021 11:17:27 p. m.,16.47,5.42,105.4,252.8,656,550,1.5,0.328,0.32,0,10.808,62.1,4.42
2021-11-17 22:54:55,11/17/2021 11:17:32 p. m.,16.47,5.42,105.3,252.8,656,550,1.5,0.328,0.32,0,10.805,62.2,4.43
2021-11-17 22:55:00,11/17/2021 11:17:37 p. m.,16.47,5.42,105.3,252.8,656,550,1.5,0.328,0.32,0,10.804,62.5,4.45
2021-11-17 22:55:05,11/17/2021 11:17:42 p. m.,16.47,5.42,105.3,252.8,656,550,1.5,0.328,0.32,0,10.804,62.6,4.45
2021-11-17 22:55:10,11/17/2021 11:17:47 p. m.,16.47,5.42,105.4,252.8,656,550,1.5,0.328,0.32,0,10.804,62.2,4.42
2021-11-17 22:55:15,11/17/2021 11:17:52 p. m.,16.47,5.42,105.4,252.9,656,550,1.5,0.328,0.32,0,10.805,61.8,4.4
2021-11-17 22:55:20,11/17/2021 11:17:57 p. m.,16.47,5.42,105.4,252.9,656,550,1.5,0.328,0.32,0,10.804,61.4,4.37
2021-11-17 22:55:25,11/17/2021 11:18:02 p. m.,16.48,5.42,105.4,252.9,656,550,1.5,0.328,0.32,0,10.803,61,4.34
2021-11-17 22:55:30,11/17/2021 11:18:07 p. m.,16.48,5.42,105.3,252.9,656,550,1.5,0.328,0.32,0,10.804,60.6,4.31
2021-11-17 22:55:35,11/17/2021 11:18:12 p. m.,16.47,5.42,105.4,252.9,656,550,1.5,0.328,0.32,0,10.804,60.2,4.29
2021-11-17 22:55:40,11/17/2021 11:18:17 p. m.,16.47,5.42,105.4,252.9,656,550,1.5,0.328,0.32,0,10.804,59.9,4.27
2021-11-17 22:55:45,11/17/2021 11:18:22 p. m.,16.47,5.42,105.4,253,656,550,1.5,0.328,0.32,0,10.806,60,4.27
2021-11-17 22:55:50,11/17/2021 11:18:27 p. m.,16.48,5.42,105.3,253,656,550,1.5,0.328,0.32,0,10.803,60.5,4.31
2021-11-17 22:55:55,11/17/2021 11:18:32 p. m.,16.47,5.42,105.4,253,656,550,1.5,0.328,0.32,0,10.805,60.8,4.33
2021-11-17 22:56:00,11/17/2021 11:18:37 p. m.,16.47,5.42,105.4,253,656,550,1.5,0.328,0.32,0,10.806,60.7,4.32
2021-11-17 22:56:05,11/17/2021 11:18:42 p. m.,16.47,5.42,105.4,253,656,550,1.5,0.328,0.32,0,10.806,60.5,4.31
2021-11-17 22:56:10,11/17/2021 11:18:47 p. m.,16.47,5.42,105.3,253,656,550,1.5,0.328,0.32,0,10.804,60.8,4.33
2021-11-17 22:56:15,11/17/2021 11:18:52 p. m.,16.47,5.42,105.3,253,656,550,1.5,0.328,0.32,0,10.805,61.4,4.37
2021-11-17 22:56:20,11/17/2021 11:18:57 p. m.,16.47,5.42,105.3,253,656,550,1.5,0.328,0.32,0,10.806,61.3,4.36
2021-11-17 22:56:25,11/17/2021 11:19:02 p. m.,16.46,5.42,105.3,253,656,550,1.5,0.328,0.32,0,10.806,61.2,4.36
2021-11-17 22:56:30,11/17/2021 11:19:07 p. m.,16.47,5.42,105.3,253,656,549,1.5,0.328,0.32,0,10.805,61.2,4.36
2021-11-17 22:56:35,11/17/2021 11:19:12 p. m.,16.47,5.42,105.3,253.1,656,549,1.5,0.328,0.32,0,10.803,61.4,4.37
2021-11-17 22:56:40,11/17/2021 11:19:17 p. m.,16.46,5.42,105.4,253.1,656,549,1.5,0.328,0.32,0,10.806,62.8,4.47
2021-11-17 22:56:45,11/17/2021 11:19:22 p. m.,16.46,5.42,105.3,253.1,656,549,1.5,0.328,0.32,0,10.808,63.6,4.53
2021-11-17 22:56:50,11/17/2021 11:19:27 p. m.,16.46,5.42,105.5,253.1,656,549,1.5,0.328,0.32,0,10.808,63.4,4.51
2021-11-17 22:56:55,11/17/2021 11:19:32 p. m.,16.46,5.42,105.4,253.1,656,549,1.5,0.328,0.32,0,10.807,62.9,4.48
2021-11-17 22:57:00,11/17/2021 11:19:37 p. m.,16.46,5.42,105.3,253.1,656,549,1.5,0.328,0.32,0,10.806,62.6,4.46
2021-11-17 22:57:05,11/17/2021 11:19:42 p. m.,16.46,5.42,105.4,253.1,656,549,1.5,0.328,0.32,0,10.806,62.3,4.44
2021-11-17 22:57:10,11/17/2021 11:19:47 p. m.,16.46,5.42,105.4,253.1,656,549,1.5,0.328,0.32,0,10.804,62.3,4.43
2021-11-17 22:57:15,11/17/2021 11:19:52 p. m.,16.46,5.42,105.4,253.1,656,549,1.5,0.328,0.32,0,10.804,61.9,4.41
2021-11-17 22:57:20,11/17/2021 11:19:57 p. m.,16.46,5.42,105.4,253.1,656,549,1.5,0.328,0.32,0,10.804,61.5,4.38
2021-11-17 22:57:25,11/17/2021 11:20:02 p. m.,16.46,5.42,105.4,253.1,656,549,1.5,0.328,0.32,0,10.805,61.2,4.36
2021-11-17 22:57:30,11/17/2021 11:20:07 p. m.,16.46,5.42,105.4,253.2,656,549,1.5,0.328,0.32,0,10.803,61.3,4.36
2021-11-17 22:57:35,11/17/2021 11:20:12 p. m.,16.46,5.42,105.5,253.2,656,549,1.5,0.328,0.32,0,10.804,61.4,4.37
2021-11-17 22:57:40,11/17/2021 11:20:17 p. m.,16.46,5.42,105.5,253.2,656,549,1.5,0.328,0.32,0,10.804,61.3,4.37
2021-11-17 22:57:45,11/17/2021 11:20:22 p. m.,16.46,5.42,105.4,253.2,656,549,1.5,0.328,0.32,0,10.803,61.2,4.36
2021-11-17 22:57:50,11/17/2021 11:20:27 p. m.,16.46,5.42,105.3,253.2,656,549,1.5,0.328,0.32,0,10.802,62.6,4.45
2021-11-17 22:57:55,11/17/2021 11:20:32 p. m.,16.46,5.42,105.4,253.2,656,549,1.5,0.328,0.32,0,10.803,63,4.48
2021-11-17 22:58:00,11/17/2021 11:20:37 p. m.,16.45,5.42,105.4,253.2,656,549,1.5,0.328,0.32,0,10.804,62.7,4.47
2021-11-17 22:58:05,11/17/2021 11:20:42 p. m.,16.45,5.42,105.4,253.2,656,549,1.5,0.328,0.32,0,10.802,62.4,4.44
2021-11-17 22:58:10,11/17/2021 11:20:47 p. m.,16.45,5.42,105.4,253.2,656,549,1.5,0.328,0.32,0,10.802,62.2,4.43
